epoch,train_loss,train_acc,val_acc,ema_val_acc,selected_val_acc,lr
1,1.624892978693506,0.3622126799696893,0.4722222222222222,0.35808080808080806,0.4722222222222222,0.0003
2,1.3829819886905432,0.4590805759030058,0.5156565656565657,0.42323232323232324,0.5156565656565657,0.0003
3,1.2905285602929948,0.5186915887850467,0.5212121212121212,0.45656565656565656,0.5212121212121212,0.0003
4,1.2419240939614147,0.5625157868148523,0.5964646464646465,0.5313131313131313,0.5964646464646465,0.0003
5,1.1736452904395547,0.6074766355140186,0.6353535353535353,0.5848484848484848,0.6353535353535353,0.0003
6,1.1383648074374835,0.6353877241727709,0.656060606060606,0.6227272727272727,0.656060606060606,0.0003
7,1.0992078128623433,0.6600151553422582,0.6843434343434344,0.6590909090909091,0.6843434343434344,0.0003
8,1.0467171201383143,0.6997979287698914,0.7404040404040404,0.692929292929293,0.7404040404040404,0.0003
9,1.0090020153672443,0.7215205860065673,0.7429292929292929,0.7262626262626263,0.7429292929292929,0.0003
10,0.9625547243718338,0.7460217226572367,0.8146464646464646,0.751010101010101,0.8146464646464646,0.0003
11,0.9303728347777357,0.7789845920687042,0.7984848484848485,0.7772727272727272,0.7984848484848485,0.0003
12,0.8963579974803216,0.794392523364486,0.8161616161616162,0.8095959595959596,0.8161616161616162,0.0003
13,0.865878935578677,0.8169992422328871,0.8393939393939394,0.8338383838383838,0.8393939393939394,0.0003
14,0.8394712089257699,0.8334175296792119,0.7929292929292929,0.854040404040404,0.854040404040404,0.0003
15,0.8200721075571555,0.8392270775448345,0.8636363636363636,0.8646464646464647,0.8646464646464647,0.0003
16,0.823853893001804,0.8422581459964638,0.8595959595959596,0.8742424242424243,0.8742424242424243,0.0003
17,0.7990307679198011,0.8526142965395301,0.8924242424242425,0.8838383838383839,0.8924242424242425,0.0003
18,0.7848500258454653,0.8561505430664309,0.8505050505050505,0.8898989898989899,0.8898989898989899,0.0003
19,0.7700523864021503,0.8658752210154079,0.8883838383838384,0.896969696969697,0.896969696969697,0.0003
20,0.7568014063417204,0.8725688305127558,0.8944444444444445,0.9050505050505051,0.9050505050505051,0.0003
21,0.743964758115635,0.880904268754736,0.9111111111111111,0.907070707070707,0.9111111111111111,0.0003
22,0.7390252779487048,0.8825460974993685,0.895959595959596,0.9136363636363637,0.9136363636363637,0.0003
23,0.7288460327417268,0.8905026521848952,0.8828282828282829,0.9166666666666666,0.9166666666666666,0.0003
