epoch,total_loss,erm_loss,penalty,train_acc,val_acc,val_worst_env_acc,ema_val_acc,ema_val_worst_env_acc,selected_val_acc,val_hybrid_acc,ema_val_hybrid_acc,irm_weight,lr
13,0.5923783512491929,0.5468869025890644,0.03955778275978127,0.7870698380566802,0.8555555555555555,0.8272727272727273,0.7671717171717172,0.7070707070707071,0.8414141414141414,0.8414141414141414,0.7371212121212121,1.15,0.00035
14,0.6089655636293203,0.5449454791029456,0.05335006574028437,0.7844129554655871,0.8560606060606061,0.8191919191919191,0.7974747474747474,0.7383838383838384,0.8376262626262626,0.8376262626262626,0.7679292929292929,1.2,0.00035
15,0.5195517942369708,0.4737615711413897,0.036632178393465956,0.8150303643724697,0.8818181818181818,0.8575757575757575,0.8227272727272728,0.7757575757575758,0.8696969696969696,0.8696969696969696,0.7992424242424243,1.25,0.00035
16,0.5132942764382613,0.4665112963572205,0.03598690917114501,0.819078947368421,0.8787878787878788,0.8474747474747475,0.8404040404040404,0.802020202020202,0.8631313131313132,0.8631313131313132,0.8212121212121212,1.3,0.00035
17,0.47573345012751667,0.4237203227001646,0.03852824214445276,0.8412196356275303,0.8545454545454545,0.8363636363636363,0.8580808080808081,0.8191919191919191,0.8454545454545455,0.8454545454545455,0.8386363636363636,1.35,0.00035
18,0.4639041767670558,0.4082673360642634,0.039740602202927466,0.8462803643724697,0.8767676767676768,0.8383838383838383,0.8712121212121212,0.8343434343434344,0.8575757575757575,0.8575757575757575,0.8527777777777779,1.4,0.00035
19,0.4400395436687508,0.388463346068917,0.03556979004353066,0.8551366396761133,0.8843434343434343,0.8525252525252526,0.8838383838383839,0.8525252525252526,0.8684343434343434,0.8684343434343434,0.8681818181818182,1.45,0.00035
20,0.43545889794102566,0.3823065470587387,0.035434900190085473,0.8567813765182186,0.9196969696969697,0.895959595959596,0.896969696969697,0.8616161616161616,0.9078282828282829,0.9078282828282829,0.8792929292929292,1.5,0.00035
21,0.3993691671111806,0.3500049520841977,0.031847882251748214,0.8665232793522267,0.8964646464646465,0.8595959595959596,0.908080808080808,0.8818181818181818,0.8949494949494949,0.878030303030303,0.8949494949494949,1.55,0.00035
22,0.40731620655851325,0.345335234122479,0.03873810771696858,0.871584008097166,0.9,0.8686868686868687,0.9131313131313131,0.8858585858585859,0.8994949494949496,0.8843434343434344,0.8994949494949496,1.6,0.00035
23,0.4076936357477416,0.3513086127185146,0.034172741480997575,0.8705718623481782,0.8848484848484849,0.8656565656565657,0.9176767676767676,0.8919191919191919,0.9047979797979797,0.8752525252525253,0.9047979797979797,1.65,0.00035
24,0.37309601390168734,0.3166568788741282,0.033199489532606034,0.881578947368421,0.9146464646464646,0.8868686868686869,0.9207070707070707,0.898989898989899,0.9098484848484849,0.9007575757575758,0.9098484848484849,1.7,0.00035
25,0.3923135001951384,0.3195045396745929,0.041605120255170686,0.8822115384615384,0.9126262626262627,0.8949494949494949,0.9217171717171717,0.902020202020202,0.9118686868686869,0.9037878787878788,0.9118686868686869,1.75,0.00035
26,0.3622150645263282,0.31382094195436855,0.026885624384052245,0.881578947368421,0.9328282828282828,0.9090909090909091,0.9257575757575758,0.906060606060606,0.920959595959596,0.920959595959596,0.9159090909090909,1.8,0.00035
27,0.35151021260964244,0.28802343913418077,0.0343171750875759,0.895748987854251,0.9227272727272727,0.9030303030303031,0.9267676767676768,0.907070707070707,0.9169191919191919,0.9128787878787878,0.9169191919191919,1.85,0.00035
28,0.3459851961386831,0.2865988143120217,0.03125599149163522,0.8947368421052632,0.9252525252525252,0.908080808080808,0.9277777777777778,0.908080808080808,0.9179292929292929,0.9166666666666666,0.9179292929292929,1.9,0.00035
29,0.36566120310712924,0.30145934613248115,0.03292402826744858,0.8901821862348178,0.9328282828282828,0.9151515151515152,0.9282828282828283,0.908080808080808,0.9239898989898989,0.9239898989898989,0.9181818181818182,1.95,0.00035
30,0.3439803553918595,0.27148283824988223,0.03624875834381381,0.9038461538461539,0.9303030303030303,0.9111111111111111,0.9303030303030303,0.9101010101010101,0.9207070707070707,0.9207070707070707,0.9202020202020202,2.0,0.00035
31,0.307307161043892,0.2547742107106365,0.02626647498575982,0.906503036437247,0.9318181818181818,0.9111111111111111,0.9297979797979798,0.9101010101010101,0.9214646464646464,0.9214646464646464,0.919949494949495,2.0,0.00035
32,0.3039914473046658,0.25281781550904037,0.02558681555177761,0.9063765182186235,0.9363636363636364,0.9161616161616162,0.9308080808080809,0.9111111111111111,0.9262626262626263,0.9262626262626263,0.920959595959596,2.0,0.00035
33,0.3118062348440591,0.2583906760793707,0.026707779415660427,0.9053643724696356,0.9409090909090909,0.9181818181818182,0.9343434343434344,0.9171717171717172,0.9295454545454546,0.9295454545454546,0.9257575757575758,2.0,0.00035
34,0.29643805005289764,0.2407746531280429,0.027831698405972435,0.9147267206477733,0.9333333333333333,0.9141414141414141,0.9378787878787879,0.9232323232323232,0.9305555555555556,0.9237373737373737,0.9305555555555556,2.0,0.00035
35,0.2831994023641594,0.23133061578881886,0.02593439277169589,0.9194078947368421,0.9424242424242424,0.9212121212121213,0.9404040404040404,0.9252525252525252,0.9328282828282828,0.9318181818181819,0.9328282828282828,2.0,0.00035
36,0.2877354764111853,0.2313916265421551,0.028171924567712576,0.917257085020243,0.9141414141414141,0.8929292929292929,0.9414141414141414,0.9262626262626262,0.9338383838383838,0.9035353535353535,0.9338383838383838,2.0,0.00035
37,0.2844920979910775,0.23627498914838319,0.0241085543748046,0.9137145748987854,0.9343434343434344,0.9040404040404041,0.944949494949495,0.9303030303030303,0.9376262626262626,0.9191919191919192,0.9376262626262626,2.0,0.00035
38,0.2559658370097639,0.21212795135463297,0.021918943025076788,0.9204200404858299,0.9454545454545454,0.9252525252525252,0.945959595959596,0.9303030303030303,0.9381313131313131,0.9353535353535354,0.9381313131313131,2.0,0.00035
39,0.25146852696110844,0.2040642049570798,0.023702161094009536,0.9276315789473685,0.9409090909090909,0.9212121212121213,0.9484848484848485,0.9333333333333333,0.9409090909090909,0.9310606060606061,0.9409090909090909,2.0,0.00035
40,0.27397589961647506,0.2195137510159117,0.027231074096054086,0.9185222672064778,0.953030303030303,0.9404040404040404,0.95,0.9373737373737374,0.9467171717171716,0.9467171717171716,0.9436868686868687,2.0,0.00035
41,0.24738096569472479,0.19812045906960724,0.024630253246927875,0.9295293522267206,0.9297979797979798,0.902020202020202,0.952020202020202,0.9373737373737374,0.9446969696969697,0.915909090909091,0.9446969696969697,2.0,0.00035
42,0.2617461823439791,0.21195840965277754,0.02489388629067026,0.9226973684210527,0.9424242424242424,0.9131313131313131,0.9525252525252526,0.9373737373737374,0.944949494949495,0.9277777777777778,0.944949494949495,2.0,0.00035
43,0.2492292108625053,0.20321392945130826,0.023007640485248563,0.926745951417004,0.943939393939394,0.9212121212121213,0.9525252525252526,0.9373737373737374,0.944949494949495,0.9325757575757576,0.944949494949495,2.0,0.00035
44,0.22497326008945343,0.1866156758084471,0.019178791609564455,0.9333248987854251,0.9505050505050505,0.9363636363636364,0.955050505050505,0.9404040404040404,0.9477272727272728,0.9434343434343435,0.9477272727272728,2.0,0.00035
45,0.2317361170614538,0.19124139954716812,0.020247358620652352,0.9323127530364372,0.9580808080808081,0.9494949494949495,0.9565656565656566,0.9414141414141414,0.9537878787878789,0.9537878787878789,0.948989898989899,2.0,0.00035
46,0.2441186246571512,0.20131674379502473,0.02140094050754916,0.9278846153846154,0.9474747474747475,0.9272727272727272,0.9580808080808081,0.9434343434343434,0.9507575757575757,0.9373737373737374,0.9507575757575757,2.0,0.00035
47,0.225364174090537,0.17753701213641687,0.023913580248300727,0.9397773279352226,0.956060606060606,0.9383838383838384,0.9580808080808081,0.9444444444444444,0.9512626262626263,0.9472222222222222,0.9512626262626263,2.0,0.00035
48,0.22860128920419737,0.1824911545720781,0.023055067203621056,0.9373734817813765,0.9313131313131313,0.9131313131313131,0.9585858585858585,0.9414141414141414,0.95,0.9222222222222223,0.95,2.0,0.00035
49,0.22034262781321762,0.18484245884696,0.017750084782061675,0.9344635627530364,0.9303030303030303,0.906060606060606,0.9601010101010101,0.9434343434343434,0.9517676767676768,0.9181818181818182,0.9517676767676768,2.0,0.00035
50,0.21022700077216877,0.17101246335351394,0.019607268422766614,0.9412955465587044,0.9378787878787879,0.9252525252525252,0.9611111111111111,0.9454545454545454,0.9532828282828283,0.9315656565656565,0.9532828282828283,2.0,0.00035
51,0.22442764053611378,0.17725932203715872,0.023584159686506314,0.9330718623481782,0.952020202020202,0.9303030303030303,0.9611111111111111,0.9454545454545454,0.9532828282828283,0.9411616161616161,0.9532828282828283,2.0,0.000175
52,0.15655282954591127,0.12827481652953124,0.014139006530872154,0.9555921052631579,0.9590909090909091,0.9484848484848485,0.9616161616161616,0.9464646464646465,0.954040404040404,0.9537878787878789,0.954040404040404,2.0,0.000175
53,0.15264692130359078,0.12669779206833498,0.012974564716722327,0.9576163967611336,0.9595959595959596,0.9494949494949495,0.9626262626262626,0.9484848484848485,0.9555555555555555,0.9545454545454546,0.9555555555555555,2.0,0.000175
54,0.15309888484929254,0.12736283208013546,0.012868026194225352,0.9531882591093117,0.9616161616161616,0.9424242424242424,0.9646464646464646,0.9505050505050505,0.9575757575757575,0.952020202020202,0.9575757575757575,2.0,0.000175
55,0.15646201061265852,0.124578610967528,0.015941699646587242,0.9574898785425101,0.9590909090909091,0.9434343434343434,0.9641414141414142,0.9494949494949495,0.9568181818181818,0.9512626262626263,0.9568181818181818,2.0,0.000175
56,0.1422008828067707,0.1167449953019438,0.012727943782901782,0.9602732793522267,0.9631313131313132,0.9555555555555556,0.9646464646464646,0.9494949494949495,0.9593434343434344,0.9593434343434344,0.9570707070707071,2.0,0.000175
57,0.1431166335849868,0.11658518803626419,0.013265722646104145,0.962171052631579,0.9631313131313132,0.9505050505050505,0.9651515151515152,0.9505050505050505,0.9578282828282829,0.9568181818181818,0.9578282828282829,2.0,0.000175
58,0.15086195585487583,0.12157930027474818,0.014641327731208104,0.9574898785425101,0.9611111111111111,0.9424242424242424,0.9671717171717171,0.9525252525252526,0.9598484848484848,0.9517676767676768,0.9598484848484848,2.0,0.000175
59,0.13806773631301847,0.11417025734523409,0.011948739353042786,0.9586285425101214,0.9590909090909091,0.9414141414141414,0.9676767676767677,0.9535353535353536,0.9606060606060607,0.9502525252525252,0.9606060606060607,2.0,0.000175
60,0.14391013804581845,0.11794828814510935,0.012980925215058017,0.9583755060728745,0.9646464646464646,0.9464646464646465,0.9681818181818181,0.9545454545454546,0.9613636363636364,0.9555555555555555,0.9613636363636364,2.0,0.000175
61,0.1395673735316104,0.11234073999794086,0.013613316667002062,0.9625506072874493,0.9676767676767677,0.9555555555555556,0.9696969696969697,0.9565656565656566,0.9631313131313132,0.9616161616161616,0.9631313131313132,2.0,0.000175
62,0.15023947068818125,0.11956496308802773,0.015337253992948545,0.9590080971659919,0.9661616161616161,0.9525252525252526,0.9702020202020202,0.9575757575757575,0.9638888888888888,0.9593434343434344,0.9638888888888888,2.0,0.000175
63,0.13160139637686283,0.10882085698999856,0.011390269697732896,0.961918016194332,0.9656565656565657,0.9494949494949495,0.9707070707070707,0.9585858585858585,0.9646464646464646,0.9575757575757575,0.9646464646464646,2.0,0.000175
64,0.14087461658681816,0.10989520560784137,0.015489705482006228,0.9615384615384616,0.9671717171717171,0.9525252525252526,0.9707070707070707,0.9595959595959596,0.9651515151515151,0.9598484848484848,0.9651515151515151,2.0,0.000175
65,0.12765220853194656,0.10396588896118436,0.011843159413173147,0.9620445344129555,0.9616161616161616,0.9454545454545454,0.9712121212121212,0.9595959595959596,0.9654040404040404,0.9535353535353535,0.9654040404040404,2.0,0.000175
66,0.1370011578796635,0.11073111496141806,0.013135021599037618,0.9605263157894737,0.9656565656565657,0.9545454545454546,0.9717171717171718,0.9606060606060606,0.9661616161616162,0.9601010101010101,0.9661616161616162,2.0,0.000175
67,0.12228057559142229,0.09899366155138564,0.01164345734357751,0.9649544534412956,0.9580808080808081,0.9414141414141414,0.9722222222222222,0.9606060606060606,0.9664141414141414,0.9497474747474748,0.9664141414141414,2.0,0.000175
68,0.12580222664174703,0.10074737605116582,0.01252742534165642,0.9644483805668016,0.9484848484848485,0.9313131313131313,0.9722222222222222,0.9606060606060606,0.9664141414141414,0.9398989898989899,0.9664141414141414,2.0,0.000175
69,0.14319656228058433,0.1101580405238307,0.016519261120545428,0.961918016194332,0.9702020202020202,0.9575757575757575,0.9722222222222222,0.9606060606060606,0.9664141414141414,0.9638888888888888,0.9664141414141414,2.0,0.000175
70,0.12587749442040377,0.0997329026098676,0.013072295980973392,0.968496963562753,0.9641414141414142,0.9515151515151515,0.9727272727272728,0.9616161616161616,0.9671717171717171,0.9578282828282829,0.9671717171717171,2.0,0.000175
71,0.12439560147967597,0.09902658835920668,0.012684506536492049,0.9664726720647774,0.9691919191919192,0.9626262626262626,0.9722222222222222,0.9616161616161616,0.966919191919192,0.9659090909090908,0.966919191919192,2.0,0.000175
72,0.11069141269137382,0.09002637050608513,0.010332521103887837,0.9676113360323887,0.9646464646464646,0.9505050505050505,0.9727272727272728,0.9616161616161616,0.9671717171717171,0.9575757575757575,0.9671717171717171,2.0,0.000175
73,0.11933216744061062,0.09782968887772697,0.010751239377163376,0.9645748987854251,0.9606060606060606,0.9505050505050505,0.9722222222222222,0.9616161616161616,0.966919191919192,0.9555555555555555,0.966919191919192,2.0,0.000175
74,0.12390180851185792,0.09779593639777076,0.013052936267626587,0.9678643724696356,0.9666666666666667,0.9505050505050505,0.9717171717171718,0.9606060606060606,0.9661616161616162,0.9585858585858587,0.9661616161616162,2.0,0.000175
75,0.11336079779409083,0.08987177078148373,0.011744513634796375,0.9681174089068826,0.9686868686868687,0.9535353535353536,0.9727272727272728,0.9616161616161616,0.9671717171717171,0.9611111111111111,0.9671717171717171,2.0,0.000175
76,0.13236160210412945,0.10200473418278311,0.015178434046511802,0.9631831983805668,0.9621212121212122,0.9444444444444444,0.9732323232323232,0.9616161616161616,0.9674242424242424,0.9532828282828283,0.9674242424242424,2.0,0.000175
77,0.11087727347607555,0.08891724898038726,0.010980012349477415,0.969003036437247,0.9737373737373738,0.9656565656565657,0.9737373737373738,0.9616161616161616,0.9696969696969697,0.9696969696969697,0.9676767676767677,2.0,0.000175
78,0.11370969023970276,0.0876274301089829,0.013041129789447957,0.9674848178137652,0.9707070707070707,0.9636363636363636,0.9732323232323232,0.9616161616161616,0.9674242424242424,0.9671717171717171,0.9674242424242424,2.0,0.000175
79,0.12221150467575713,0.09272662145820887,0.014742441490561907,0.9682439271255061,0.9691919191919192,0.9555555555555556,0.9742424242424242,0.9626262626262626,0.9684343434343434,0.9623737373737373,0.9684343434343434,2.0,0.000175
80,0.10516175495174068,0.08628509163871588,0.009438332027232751,0.9686234817813765,0.9747474747474747,0.9646464646464646,0.9747474747474747,0.9646464646464646,0.9696969696969697,0.9696969696969697,0.9696969696969697,2.0,0.000175
81,0.10459374978870666,0.08448392188417828,0.010054914030966786,0.9711538461538461,0.9732323232323232,0.9636363636363636,0.9747474747474747,0.9646464646464646,0.9696969696969697,0.9684343434343434,0.9696969696969697,2.0,0.000175
82,0.11071527784130336,0.08748704640322971,0.011614115799322743,0.969003036437247,0.9565656565656566,0.9323232323232323,0.9752525252525253,0.9646464646464646,0.9699494949494949,0.9444444444444444,0.9699494949494949,2.0,0.000175
83,0.10769947742202474,0.08613054155511593,0.010784467930803246,0.9710273279352226,0.9712121212121212,0.9565656565656566,0.9747474747474747,0.9646464646464646,0.9696969696969697,0.9638888888888889,0.9696969696969697,2.0,0.000175
84,0.12439041373957145,0.09560725726526577,0.0143915783488108,0.9679908906882592,0.9621212121212122,0.9494949494949495,0.9752525252525253,0.9656565656565657,0.9704545454545455,0.9558080808080809,0.9704545454545455,2.0,0.000175
85,0.12259236758156314,0.09160757391300686,0.015492397054194511,0.969003036437247,0.9732323232323232,0.9636363636363636,0.9752525252525253,0.9666666666666667,0.970959595959596,0.9684343434343434,0.970959595959596,2.0,0.000175
86,0.102340891416211,0.08187180572294965,0.010234542763619948,0.9717864372469636,0.9757575757575757,0.9666666666666667,0.9742424242424242,0.9656565656565657,0.9712121212121212,0.9712121212121212,0.9699494949494949,2.0,0.000175
87,0.10452908282884611,0.0801028364304046,0.012213123418677783,0.9736842105263158,0.9772727272727273,0.9707070707070707,0.9747474747474747,0.9666666666666667,0.973989898989899,0.973989898989899,0.9707070707070706,2.0,0.000175
88,0.10463198839577466,0.08112383082411007,0.011754078948261786,0.9738107287449392,0.9681818181818181,0.9555555555555556,0.9752525252525253,0.9676767676767677,0.9714646464646465,0.9618686868686869,0.9714646464646465,2.0,0.000175
89,0.13003739006987014,0.09236802776421417,0.01883468097006006,0.9695091093117408,0.9727272727272728,0.9646464646464646,0.9747474747474747,0.9676767676767677,0.9712121212121212,0.9686868686868687,0.9712121212121212,2.0,0.000175
90,0.09549800176003774,0.07765787938489062,0.008920061245250991,0.9727985829959515,0.9752525252525253,0.9646464646464646,0.9747474747474747,0.9676767676767677,0.9712121212121212,0.9699494949494949,0.9712121212121212,2.0,0.000175
91,0.10279323350589134,0.0811858018945058,0.010803715658807536,0.97165991902834,0.9717171717171718,0.9606060606060606,0.9757575757575757,0.9686868686868687,0.9722222222222222,0.9661616161616162,0.9722222222222222,2.0,0.000175
92,0.1000520333823058,0.07960209989663862,0.01022496646273131,0.9707742914979757,0.9722222222222222,0.9616161616161616,0.9762626262626263,0.9686868686868687,0.9724747474747475,0.966919191919192,0.9724747474747475,2.0,0.000175
93,0.0935386084991051,0.07362988478172314,0.009954362121420802,0.9745698380566802,0.9747474747474747,0.9646464646464646,0.9757575757575757,0.9686868686868687,0.9722222222222222,0.9696969696969697,0.9722222222222222,2.0,8.75e-05
94,0.07810346405106683,0.06292577211364259,0.007588845942009062,0.9786184210526315,0.9742424242424242,0.9646464646464646,0.9757575757575757,0.9686868686868687,0.9722222222222222,0.9694444444444444,0.9722222222222222,2.0,8.75e-05
95,0.08291610224626822,0.06665851630700323,0.008128792917515141,0.9772267206477733,0.9752525252525253,0.9656565656565657,0.9757575757575757,0.9686868686868687,0.9722222222222222,0.9704545454545455,0.9722222222222222,2.0,8.75e-05
96,0.060331503573856,0.04911726590614532,0.005607118818508075,0.9831730769230769,0.9737373737373738,0.9636363636363636,0.9772727272727273,0.9717171717171718,0.9744949494949495,0.9686868686868687,0.9744949494949495,2.0,8.75e-05
97,0.071281403265441,0.05684214366905331,0.007219629738975428,0.9801366396761133,0.9797979797979798,0.9727272727272728,0.9772727272727273,0.9717171717171718,0.9762626262626263,0.9762626262626263,0.9744949494949495,2.0,8.75e-05
98,0.060511806163218565,0.048442858531939144,0.006034473873648535,0.9836791497975709,0.9717171717171718,0.9616161616161616,0.9772727272727273,0.9717171717171718,0.9744949494949495,0.9666666666666667,0.9744949494949495,2.0,8.75e-05
99,0.06876762309710227,0.05522011009187283,0.0067737566517129385,0.9816548582995951,0.9792929292929293,0.9747474747474747,0.9777777777777777,0.9727272727272728,0.977020202020202,0.977020202020202,0.9752525252525253,2.0,8.75e-05
100,0.08327192984316838,0.06188746015866464,0.010692234902276675,0.9802631578947368,0.9762626262626263,0.9696969696969697,0.9777777777777777,0.9727272727272728,0.9752525252525253,0.9729797979797981,0.9752525252525253,2.0,8.75e-05
101,0.07605111461226086,0.056426693034699556,0.009812210683117249,0.982667004048583,0.9787878787878788,0.9737373737373738,0.9782828282828283,0.9737373737373738,0.9762626262626263,0.9762626262626263,0.976010101010101,2.0,8.75e-05
102,0.05677140683434368,0.046942822930925276,0.004914291759706404,0.9830465587044535,0.9782828282828283,0.9727272727272728,0.9782828282828283,0.9737373737373738,0.976010101010101,0.9755050505050505,0.976010101010101,2.0,8.75e-05
103,0.07028642357791291,0.05095991452079858,0.009663254794788726,0.9836791497975709,0.9767676767676767,0.9686868686868687,0.9777777777777777,0.9727272727272728,0.9752525252525253,0.9727272727272727,0.9752525252525253,2.0,8.75e-05
104,0.06508983522823254,0.04979569636858427,0.007647069444074114,0.9830465587044535,0.9782828282828283,0.9707070707070707,0.9777777777777777,0.9707070707070707,0.9744949494949495,0.9744949494949495,0.9742424242424242,2.0,8.75e-05
105,0.062363614454754225,0.04907024649880555,0.0066466838784325355,0.9831730769230769,0.9772727272727273,0.9707070707070707,0.9777777777777777,0.9717171717171718,0.9747474747474747,0.973989898989899,0.9747474747474747,2.0,4.375e-05
106,0.04625486609005645,0.03777939775300699,0.004237734315958147,0.9879807692307693,0.9762626262626263,0.9696969696969697,0.9777777777777777,0.9707070707070707,0.9742424242424242,0.9729797979797981,0.9742424242424242,2.0,4.375e-05
107,0.06743656122926925,0.04711260383027023,0.010161979060400903,0.9836791497975709,0.9777777777777777,0.9717171717171718,0.9787878787878788,0.9737373737373738,0.9762626262626263,0.9747474747474747,0.9762626262626263,2.0,4.375e-05
108,0.047367447409835395,0.03881596834379954,0.004275739445363996,0.9870951417004049,0.9792929292929293,0.9707070707070707,0.9782828282828283,0.9737373737373738,0.976010101010101,0.9750000000000001,0.976010101010101,2.0,4.375e-05
109,0.04839943885519961,0.03989240638148191,0.004253516248795511,0.9851973684210527,0.9782828282828283,0.9727272727272728,0.9782828282828283,0.9737373737373738,0.976010101010101,0.9755050505050505,0.976010101010101,2.0,4.375e-05
110,0.039601490290497095,0.03234346064518353,0.003629014841540765,0.989498987854251,0.9808080808080808,0.9747474747474747,0.9782828282828283,0.9737373737373738,0.9777777777777777,0.9777777777777777,0.976010101010101,2.0,4.375e-05
111,0.058692929121314054,0.04384616609763633,0.007423381601249187,0.986082995951417,0.9742424242424242,0.9636363636363636,0.9792929292929293,0.9747474747474747,0.977020202020202,0.968939393939394,0.977020202020202,2.0,4.375e-05
112,0.053124817523419306,0.03750362374590284,0.007810596853735786,0.9882338056680162,0.9818181818181818,0.9747474747474747,0.9797979797979798,0.9757575757575757,0.9782828282828282,0.9782828282828282,0.9777777777777777,2.0,4.375e-05
113,0.04365368845739669,0.03443441031981912,0.004609639248156471,0.9886133603238867,0.9803030303030303,0.9757575757575757,0.9808080808080808,0.9767676767676767,0.9787878787878788,0.978030303030303,0.9787878787878788,2.0,4.375e-05
114,0.04642792286079491,0.0370409509749682,0.004693485979157593,0.9873481781376519,0.9782828282828283,0.9717171717171718,0.9808080808080808,0.9757575757575757,0.9782828282828282,0.9750000000000001,0.9782828282828282,2.0,4.375e-05
115,0.051800868149798715,0.0383780011255624,0.006711433752252376,0.9877277327935222,0.9762626262626263,0.9686868686868687,0.9803030303030303,0.9747474747474747,0.9775252525252525,0.9724747474747475,0.9775252525252525,2.0,4.375e-05
116,0.04265118393031805,0.0332203302546574,0.0047154267945004515,0.9887398785425101,0.9767676767676767,0.9696969696969697,0.9813131313131314,0.9767676767676767,0.979040404040404,0.9732323232323232,0.979040404040404,2.0,4.375e-05
117,0.04844217539210201,0.036561017441124985,0.005940579156069236,0.9874746963562753,0.9803030303030303,0.9747474747474747,0.9792929292929293,0.9737373737373738,0.9775252525252525,0.9775252525252525,0.9765151515151516,2.0,4.375e-05
118,0.05692714655568949,0.04237063905671484,0.007278253644717772,0.9858299595141701,0.9803030303030303,0.9747474747474747,0.9792929292929293,0.9737373737373738,0.9775252525252525,0.9775252525252525,0.9765151515151516,2.0,4.375e-05
119,0.050164682263468846,0.03817710175927397,0.005993790205311856,0.9874746963562753,0.9813131313131314,0.9757575757575757,0.9808080808080808,0.9757575757575757,0.9785353535353536,0.9785353535353536,0.9782828282828282,2.0,4.375e-05
120,0.05515242073586425,0.041529793910652035,0.0068113135943080536,0.9868421052631579,0.9803030303030303,0.9757575757575757,0.9813131313131314,0.9767676767676767,0.979040404040404,0.978030303030303,0.979040404040404,2.0,4.375e-05
