epoch,train_loss,train_acc,val_acc,ema_val_acc,selected_val_acc,lr
47,0.19095193637037675,0.9358423844405153,0.9419191919191919,0.953030303030303,0.953030303030303,0.00035
48,0.17752717460413214,0.9381156857792372,0.9212121212121213,0.953030303030303,0.953030303030303,0.00035
49,0.16875363209565486,0.9431674665319525,0.9328282828282828,0.953030303030303,0.953030303030303,0.00035
50,0.16833158934229656,0.9427885829754988,0.947979797979798,0.956060606060606,0.956060606060606,0.00035
51,0.176957377694391,0.9383682748168729,0.9444444444444444,0.9570707070707071,0.9570707070707071,0.00035
52,0.16041019318771652,0.943798939126042,0.9282828282828283,0.9585858585858585,0.9585858585858585,0.00035
53,0.1721682560612029,0.9431674665319525,0.9393939393939394,0.9570707070707071,0.9570707070707071,0.00035
54,0.1572146666812329,0.9475877746905784,0.9545454545454546,0.9565656565656566,0.9565656565656566,0.00035
55,0.15973845553278818,0.949103308916393,0.951010101010101,0.9570707070707071,0.9570707070707071,0.00035
56,0.1562132405269591,0.9475877746905784,0.943939393939394,0.9580808080808081,0.9580808080808081,0.00035
57,0.1611425045272653,0.9449355897954029,0.9535353535353536,0.9595959595959596,0.9595959595959596,0.00035
58,0.15688444102824253,0.9478403637282142,0.9398989898989899,0.9606060606060606,0.9606060606060606,0.00035
59,0.1481579683996769,0.9494821924728467,0.9585858585858585,0.9606060606060606,0.9606060606060606,0.00035
60,0.14428081769937517,0.9507451376610255,0.953030303030303,0.9611111111111111,0.9611111111111111,0.00035
61,0.15523888162850305,0.9498610760293004,0.9641414141414142,0.9621212121212122,0.9641414141414142,0.00035
62,0.14253358602482402,0.9518817883303865,0.9313131313131313,0.9626262626262626,0.9626262626262626,0.00035
63,0.15143863139116545,0.9522606718868402,0.9545454545454546,0.9626262626262626,0.9626262626262626,0.00035
64,0.1351531957448833,0.9542813841879263,0.9590909090909091,0.9646464646464646,0.9646464646464646,0.00035
65,0.13424411773127412,0.9576913361960091,0.9646464646464646,0.9631313131313132,0.9646464646464646,0.00035
66,0.12717648944435214,0.9564283910078303,0.9616161616161616,0.9666666666666667,0.9666666666666667,0.00035
67,0.13917459915884933,0.9498610760293004,0.955050505050505,0.9676767676767677,0.9676767676767677,0.00035
68,0.12348670696726304,0.9564283910078303,0.9601010101010101,0.9686868686868687,0.9686868686868687,0.00035
69,0.12166850965885984,0.9560495074513766,0.951010101010101,0.9671717171717171,0.9671717171717171,0.00035
70,0.12242590183197857,0.9575650416771913,0.9585858585858585,0.9696969696969697,0.9696969696969697,0.00035
71,0.1284209179631278,0.9576913361960091,0.9419191919191919,0.9686868686868687,0.9686868686868687,0.00035
72,0.11859344452020627,0.9624905279110887,0.9515151515151515,0.9691919191919192,0.9691919191919192,0.00035
73,0.12816721428986463,0.9590805759030058,0.952020202020202,0.9707070707070707,0.9707070707070707,0.00035
74,0.11718273604390793,0.9626168224299065,0.9580808080808081,0.9691919191919192,0.9691919191919192,0.00035
75,0.11425769063659402,0.963122000505178,0.9015151515151515,0.9696969696969697,0.9696969696969697,0.00035
76,0.11520380970082629,0.9617327607981814,0.9636363636363636,0.9702020202020202,0.9702020202020202,0.00035
77,0.11174349707543538,0.9635008840616317,0.9535353535353536,0.9707070707070707,0.9707070707070707,0.00035
78,0.11761226365413309,0.9614801717605456,0.9681818181818181,0.9712121212121212,0.9712121212121212,0.00035
79,0.1176296620985884,0.9624905279110887,0.9646464646464646,0.9702020202020202,0.9702020202020202,0.00035
80,0.1140926426838087,0.9640060621369032,0.9606060606060606,0.9707070707070707,0.9707070707070707,0.00035
81,0.1146646141891828,0.9648901237686285,0.9636363636363636,0.9722222222222222,0.9722222222222222,0.00035
82,0.11581279758500873,0.9605961101288204,0.9601010101010101,0.9727272727272728,0.9727272727272728,0.00035
83,0.11053106348150478,0.9643849456933569,0.9626262626262626,0.9727272727272728,0.9727272727272728,0.00035
84,0.11007968711911827,0.963248295023996,0.9656565656565657,0.9732323232323232,0.9732323232323232,0.00035
85,0.1152708213501117,0.9612275827229099,0.9631313131313132,0.9722222222222222,0.9722222222222222,0.00035
86,0.11289819850367344,0.9635008840616317,0.9747474747474747,0.9727272727272728,0.9747474747474747,0.00035
87,0.10490152951582596,0.9652690073250821,0.9651515151515152,0.9747474747474747,0.9747474747474747,0.00035
88,0.1056139739948939,0.963122000505178,0.9308080808080809,0.9742424242424242,0.9742424242424242,0.00035
89,0.10653114629672743,0.9660267744379893,0.9611111111111111,0.9752525252525253,0.9752525252525253,0.00035
90,0.09853189254845802,0.9656478908815357,0.9651515151515152,0.9737373737373738,0.9737373737373738,0.00035
91,0.0836903135838052,0.9712048497095226,0.9712121212121212,0.9742424242424242,0.9742424242424242,0.00035
92,0.10628240922325716,0.9655215963627178,0.9707070707070707,0.9757575757575757,0.9757575757575757,0.00035
93,0.09202083166688445,0.9662793634756252,0.9686868686868687,0.9732323232323232,0.9732323232323232,0.00035
94,0.10073489589275791,0.9674160141449861,0.9388888888888889,0.9752525252525253,0.9752525252525253,0.00035
95,0.09311269775855638,0.9689315483708008,0.9752525252525253,0.9747474747474747,0.9752525252525253,0.00035
96,0.09823091298168378,0.9671634251073503,0.9545454545454546,0.9737373737373738,0.9737373737373738,0.00035
97,0.08730471566007535,0.9723415003788836,0.9545454545454546,0.9747474747474747,0.9747474747474747,0.000175
98,0.06268382975165894,0.9785299318009598,0.9681818181818181,0.9752525252525253,0.9752525252525253,0.000175
99,0.06086404189083927,0.9811821166961354,0.9676767676767677,0.9757575757575757,0.9757575757575757,0.000175
100,0.061581667708137576,0.9795402879515029,0.9590909090909091,0.9767676767676767,0.9767676767676767,0.000175
101,0.06571442463270592,0.9795402879515029,0.9767676767676767,0.9772727272727273,0.9772727272727273,0.000175
102,0.0574470015713356,0.9799191715079566,0.9717171717171718,0.9757575757575757,0.9757575757575757,0.000175
103,0.052143257871138535,0.9814347057337711,0.9787878787878788,0.9762626262626263,0.9787878787878788,0.000175
104,0.053863426316620965,0.9833291235160394,0.9656565656565657,0.9767676767676767,0.9767676767676767,0.000175
105,0.05748208273717008,0.9814347057337711,0.9808080808080808,0.9792929292929293,0.9808080808080808,0.000175
106,0.051255180982535536,0.9835817125536752,0.9803030303030303,0.9797979797979798,0.9803030303030303,0.000175
107,0.060476749933907684,0.9808032331396818,0.9696969696969697,0.9792929292929293,0.9792929292929293,0.000175
108,0.05310807620148218,0.9814347057337711,0.9702020202020202,0.9787878787878788,0.9787878787878788,0.000175
109,0.05638200104745446,0.9834554180348573,0.9712121212121212,0.9792929292929293,0.9792929292929293,0.000175
110,0.04822770967045069,0.9854761303359434,0.9762626262626263,0.9792929292929293,0.9792929292929293,8.75e-05
111,0.03798048066857068,0.988128315231119,0.9777777777777777,0.9792929292929293,0.9792929292929293,8.75e-05
112,0.039998669767583636,0.9863601919676686,0.9797979797979798,0.9782828282828283,0.9797979797979798,8.75e-05
113,0.04562895721515901,0.9861076029300329,0.9772727272727273,0.9797979797979798,0.9797979797979798,8.75e-05
114,0.03753710894476361,0.9882546097499368,0.9752525252525253,0.9782828282828283,0.9782828282828283,8.75e-05
115,0.029572400736726782,0.9893912604192978,0.9797979797979798,0.9782828282828283,0.9797979797979798,4.375e-05
116,0.03153583742420879,0.989138671381662,0.9762626262626263,0.9792929292929293,0.9792929292929293,4.375e-05
117,0.03609384120168453,0.9876231371558475,0.9772727272727273,0.9792929292929293,0.9792929292929293,4.375e-05
118,0.02709749085592957,0.9916645617580196,0.9792929292929293,0.9803030303030303,0.9803030303030303,4.375e-05
119,0.033365932884671996,0.9893912604192978,0.9787878787878788,0.9803030303030303,0.9803030303030303,4.375e-05
120,0.029703512910650546,0.9906542056074766,0.9767676767676767,0.9797979797979798,0.9797979797979798,2.1875e-05
121,0.02482706334695785,0.9925486233897449,0.9813131313131314,0.9797979797979798,0.9813131313131314,2.1875e-05
122,0.02453827093455964,0.9926749179085628,0.9787878787878788,0.9797979797979798,0.9797979797979798,2.1875e-05
123,0.025540726336853784,0.992422328870927,0.9792929292929293,0.9797979797979798,0.9797979797979798,2.1875e-05
124,0.029808084087355073,0.9906542056074766,0.9808080808080808,0.9797979797979798,0.9808080808080808,2.1875e-05
125,0.021995127253985853,0.9926749179085628,0.9792929292929293,0.9797979797979798,0.9797979797979798,2.1875e-05
126,0.025483287030421704,0.9928012124273806,0.9777777777777777,0.9797979797979798,0.9797979797979798,1.09375e-05
127,0.024147147595446193,0.9916645617580196,0.9797979797979798,0.9803030303030303,0.9803030303030303,1.09375e-05
128,0.027401579515508718,0.9928012124273806,0.9797979797979798,0.9803030303030303,0.9803030303030303,1.09375e-05
129,0.025546656645524482,0.9912856782015661,0.9797979797979798,0.9797979797979798,0.9797979797979798,1.09375e-05
130,0.018379481907968214,0.9944430411720131,0.9808080808080808,0.9797979797979798,0.9808080808080808,1.09375e-05
131,0.026066187784426702,0.9921697398332913,0.9803030303030303,0.9797979797979798,0.9803030303030303,5.46875e-06
132,0.024928758960137326,0.992422328870927,0.9797979797979798,0.9803030303030303,0.9803030303030303,5.46875e-06
133,0.0322203245799435,0.9896438494569336,0.9803030303030303,0.9797979797979798,0.9803030303030303,5.46875e-06
134,0.023010983207197973,0.992422328870927,0.9797979797979798,0.9803030303030303,0.9803030303030303,5.46875e-06
135,0.021096730176434618,0.9929275069461986,0.9792929292929293,0.9797979797979798,0.9797979797979798,5.46875e-06
136,0.0202936439379403,0.9929275069461986,0.9787878787878788,0.9792929292929293,0.9792929292929293,2.734375e-06
137,0.02331619407610849,0.9925486233897449,0.9787878787878788,0.9792929292929293,0.9792929292929293,2.734375e-06
138,0.017503458392454534,0.9936852740591058,0.9792929292929293,0.9792929292929293,0.9792929292929293,2.734375e-06
139,0.01934283184225264,0.9933063905026522,0.9792929292929293,0.9792929292929293,0.9792929292929293,2.734375e-06
140,0.020827873891167848,0.9925486233897449,0.9792929292929293,0.9792929292929293,0.9792929292929293,2.734375e-06
