epoch,total_loss,erm_loss,penalty,train_acc,val_acc,val_worst_env_acc,ema_val_acc,ema_val_worst_env_acc,selected_val_acc,val_hybrid_acc,ema_val_hybrid_acc,irm_weight,lr
23,0.7487739849428416,0.6099802784108923,0.027758741295045124,0.8032641700404858,0.8818181818181818,0.8444444444444444,0.8621212121212121,0.8424242424242424,0.8631313131313132,0.8631313131313132,0.8522727272727273,5.0,0.0003
24,0.7279702520322221,0.5855280425143146,0.028488442243689807,0.8149038461538461,0.8934343434343435,0.8636363636363636,0.8757575757575757,0.8555555555555555,0.8785353535353535,0.8785353535353535,0.8656565656565656,5.0,0.0003
25,0.7107298628762666,0.5696495387718262,0.028216065288819415,0.8252783400809717,0.8641414141414141,0.8232323232323232,0.8858585858585859,0.8626262626262626,0.8742424242424243,0.8436868686868686,0.8742424242424243,5.0,0.0003
26,0.7050112330237863,0.5649838575467407,0.028005475247055406,0.8279352226720648,0.907070707070707,0.8868686868686869,0.8919191919191919,0.8666666666666667,0.896969696969697,0.896969696969697,0.8792929292929292,5.0,0.0003
27,0.6830643719507132,0.5550185718275757,0.02560915966223768,0.8307186234817814,0.9090909090909091,0.8838383838383839,0.8984848484848484,0.8737373737373737,0.8964646464646464,0.8964646464646464,0.8861111111111111,5.0,0.0003
28,0.6669997424490539,0.5352290359585874,0.02635414180014026,0.8404605263157895,0.8868686868686869,0.8767676767676768,0.907070707070707,0.8838383838383839,0.8954545454545455,0.8818181818181818,0.8954545454545455,5.0,0.0003
29,0.6858830331308157,0.5380026897196828,0.02957606854387144,0.8394483805668016,0.9116161616161617,0.8868686868686869,0.908080808080808,0.8848484848484849,0.8992424242424243,0.8992424242424243,0.8964646464646464,5.0,0.0003
30,0.6376846597986183,0.5115652995312262,0.02522387156738332,0.8541244939271255,0.8914141414141414,0.8484848484848485,0.9101010101010101,0.8868686868686869,0.8984848484848484,0.869949494949495,0.8984848484848484,5.0,0.0003
31,0.6505533120168848,0.5027671605951873,0.029557230091314533,0.8619686234817814,0.901010101010101,0.8696969696969697,0.9121212121212121,0.8888888888888888,0.9005050505050505,0.8853535353535353,0.9005050505050505,5.0,0.0003
32,0.6433962783832782,0.4993588845980795,0.028807479065980728,0.8570344129554656,0.9055555555555556,0.8787878787878788,0.9166666666666666,0.8949494949494949,0.9058080808080808,0.8921717171717172,0.9058080808080808,5.0,0.0003
33,0.6246255405760004,0.49255664725052684,0.026413778592202588,0.8590587044534413,0.9146464646464646,0.8868686868686869,0.9186868686868687,0.897979797979798,0.9083333333333333,0.9007575757575758,0.9083333333333333,5.0,0.0003
34,0.5871579829256545,0.47373444071182835,0.02268470860314705,0.8724696356275303,0.9151515151515152,0.8909090909090909,0.9196969696969697,0.898989898989899,0.9093434343434343,0.9030303030303031,0.9093434343434343,5.0,0.0003
35,0.5894437040756588,0.47878985661968043,0.022130769297342957,0.8669028340080972,0.9090909090909091,0.895959595959596,0.9212121212121213,0.898989898989899,0.9101010101010101,0.9025252525252525,0.9101010101010101,5.0,0.0003
36,0.6080707231996513,0.47208604053688435,0.027196936641881282,0.8718370445344129,0.9247474747474748,0.9040404040404041,0.9196969696969697,0.895959595959596,0.9143939393939394,0.9143939393939394,0.9078282828282829,5.0,0.0003
37,0.5725006034620378,0.44967408701475814,0.024565303536520342,0.8814524291497976,0.9166666666666666,0.897979797979798,0.9217171717171717,0.901010101010101,0.9113636363636364,0.9073232323232323,0.9113636363636364,5.0,0.0003
38,0.5827271440009839,0.4509953592832272,0.026346357003659004,0.8790485829959515,0.9207070707070707,0.8939393939393939,0.9252525252525252,0.9050505050505051,0.9151515151515152,0.9073232323232323,0.9151515151515152,5.0,0.0003
39,0.557730836544925,0.44764899779186557,0.022016367352510936,0.882338056680162,0.9171717171717172,0.8929292929292929,0.9257575757575758,0.9050505050505051,0.9154040404040404,0.9050505050505051,0.9154040404040404,5.0,0.0003
40,0.5633673483302236,0.44338544955861714,0.02399637968040552,0.8825910931174089,0.9166666666666666,0.8949494949494949,0.9277777777777778,0.9090909090909091,0.9184343434343434,0.9058080808080808,0.9184343434343434,5.0,0.0003
41,0.5476795341442471,0.4287192461341016,0.02379205767257054,0.8867661943319838,0.9262626262626262,0.9141414141414141,0.9287878787878788,0.9090909090909091,0.9202020202020202,0.9202020202020202,0.918939393939394,5.0,0.0003
42,0.553154720709874,0.4309795865645775,0.024435027214796998,0.8863866396761133,0.9348484848484848,0.9151515151515152,0.9303030303030303,0.9111111111111111,0.925,0.925,0.9207070707070707,5.0,0.0003
43,0.542895538785197,0.4209157706272264,0.02439595402232482,0.8924595141700404,0.9141414141414141,0.8818181818181818,0.9313131313131313,0.9131313131313131,0.9222222222222223,0.897979797979798,0.9222222222222223,5.0,0.0003
44,0.5105944306020312,0.411597917256085,0.019799302764418856,0.8915738866396761,0.9176767676767676,0.8939393939393939,0.9328282828282828,0.9161616161616162,0.9244949494949495,0.9058080808080808,0.9244949494949495,5.0,0.0003
45,0.5044981043951714,0.4049364488255157,0.019912331083039247,0.9000506072874493,0.9176767676767676,0.8868686868686869,0.9348484848484848,0.9171717171717172,0.926010101010101,0.9022727272727273,0.926010101010101,5.0,0.0003
46,0.5015902250763858,0.4036179464234997,0.019594455792964885,0.8968876518218624,0.9156565656565656,0.8929292929292929,0.9368686868686869,0.9202020202020202,0.9285353535353535,0.9042929292929293,0.9285353535353535,5.0,0.0003
47,0.5028047260002568,0.3885012830679233,0.02286068848406865,0.906503036437247,0.9338383838383838,0.9202020202020202,0.9373737373737374,0.9212121212121213,0.9292929292929293,0.9270202020202021,0.9292929292929293,5.0,0.0003
48,0.5012155572774439,0.3946921229362488,0.021304687023679405,0.9006831983805668,0.9126262626262627,0.8939393939393939,0.9378787878787879,0.9212121212121213,0.9295454545454546,0.9032828282828282,0.9295454545454546,5.0,0.0003
49,0.4955461802873534,0.3921343664891324,0.020682362096769116,0.9018218623481782,0.9308080808080809,0.9131313131313131,0.9383838383838384,0.9202020202020202,0.9292929292929293,0.921969696969697,0.9292929292929293,5.0,0.0003
50,0.4934616977507286,0.3823278693535067,0.02222676553818107,0.9077682186234818,0.9313131313131313,0.9111111111111111,0.9404040404040404,0.9222222222222223,0.9313131313131313,0.9212121212121211,0.9313131313131313,5.0,0.0003
51,0.4712754097062084,0.3762924825010995,0.01899658537623925,0.9090334008097166,0.9328282828282828,0.9171717171717172,0.9419191919191919,0.9232323232323232,0.9325757575757576,0.925,0.9325757575757576,5.0,0.0003
52,0.4823208591836667,0.3808355671674134,0.020297058552991045,0.9108046558704453,0.9282828282828283,0.9141414141414141,0.9424242424242424,0.9242424242424242,0.9333333333333333,0.9212121212121211,0.9333333333333333,5.0,0.0003
53,0.44770952443844875,0.3631769973739439,0.016906505521598482,0.9171305668016194,0.942929292929293,0.9292929292929293,0.942929292929293,0.9242424242424242,0.9361111111111111,0.9361111111111111,0.9335858585858585,5.0,0.0003
54,0.46200262462561914,0.3734684182926711,0.017706841290367557,0.9095394736842105,0.9333333333333333,0.9131313131313131,0.9444444444444444,0.9252525252525252,0.9348484848484848,0.9232323232323232,0.9348484848484848,5.0,0.0003
55,0.46634601008312904,0.367364581840241,0.019796285662781927,0.9140941295546559,0.9434343434343434,0.9272727272727272,0.943939393939394,0.9252525252525252,0.9353535353535354,0.9353535353535354,0.9345959595959596,5.0,0.0003
56,0.43489135047684796,0.3499719247764904,0.01698388524575259,0.9205465587044535,0.9323232323232323,0.9090909090909091,0.9464646464646465,0.9303030303030303,0.9383838383838383,0.9207070707070707,0.9383838383838383,5.0,0.0003
57,0.43774120992253185,0.3434615920067799,0.018855923555107026,0.9257338056680162,0.9363636363636364,0.9121212121212121,0.9464646464646465,0.9303030303030303,0.9383838383838383,0.9242424242424243,0.9383838383838383,5.0,0.0003
58,0.4585432952594178,0.3572729130384893,0.020254076808304662,0.9192813765182186,0.944949494949495,0.9242424242424242,0.9484848484848485,0.9333333333333333,0.9409090909090909,0.9345959595959596,0.9409090909090909,5.0,0.0003
59,0.453979015169356,0.35166763601756773,0.020462275951015577,0.9195344129554656,0.8994949494949495,0.8818181818181818,0.951010101010101,0.9373737373737374,0.9441919191919192,0.8906565656565657,0.9441919191919192,5.0,0.0003
60,0.4203191770595095,0.3445366016525006,0.015156515016952112,0.9209261133603239,0.9484848484848485,0.9343434343434344,0.9515151515151515,0.9363636363636364,0.943939393939394,0.9414141414141415,0.943939393939394,5.0,0.0003
61,0.4158613984642724,0.334250385341374,0.016322202598346457,0.9262398785425101,0.951010101010101,0.9404040404040404,0.952020202020202,0.9393939393939394,0.9457070707070707,0.9457070707070707,0.9457070707070707,5.0,0.0003
62,0.41740361199929166,0.33529165875815187,0.016422391190405363,0.9252277327935222,0.9398989898989899,0.9161616161616162,0.9525252525252526,0.9393939393939394,0.945959595959596,0.928030303030303,0.945959595959596,5.0,0.0003
63,0.42468354504118083,0.3316681082794058,0.018603087354102554,0.930161943319838,0.9409090909090909,0.9262626262626262,0.953030303030303,0.9404040404040404,0.9467171717171716,0.9335858585858585,0.9467171717171716,5.0,0.0003
64,0.4335413749522043,0.3445658225882874,0.017795110747528847,0.9244686234817814,0.9505050505050505,0.9343434343434344,0.955050505050505,0.9414141414141414,0.9482323232323232,0.9424242424242424,0.9482323232323232,5.0,0.0003
65,0.4130429666534609,0.32714728576692975,0.01717913627302558,0.9319331983805668,0.9434343434343434,0.9262626262626262,0.9545454545454546,0.9414141414141414,0.9479797979797979,0.9348484848484848,0.9479797979797979,5.0,0.0003
66,0.4217307442716259,0.3311853137938117,0.018109086158757615,0.9251012145748988,0.947979797979798,0.9323232323232323,0.9545454545454546,0.9414141414141414,0.9479797979797979,0.9401515151515152,0.9479797979797979,5.0,0.0003
67,0.38972842560605964,0.3144903180570255,0.015047621604585752,0.9334514170040485,0.9484848484848485,0.9272727272727272,0.954040404040404,0.9404040404040404,0.9472222222222222,0.9378787878787879,0.9472222222222222,5.0,0.0003
68,0.4264094482669946,0.3390063531847618,0.01748061919029482,0.9229504048582996,0.9358585858585858,0.9171717171717172,0.9545454545454546,0.9414141414141414,0.9479797979797979,0.9265151515151515,0.9479797979797979,5.0,0.0003
69,0.42480028562458905,0.32612136199406766,0.019735784655903803,0.9300354251012146,0.9424242424242424,0.9181818181818182,0.955050505050505,0.9434343434343434,0.9492424242424242,0.9303030303030303,0.9492424242424242,5.0,0.0003
70,0.40707561669320713,0.3206907814813529,0.017276967534278605,0.930921052631579,0.9494949494949495,0.9363636363636364,0.9555555555555556,0.9434343434343434,0.9494949494949495,0.942929292929293,0.9494949494949495,5.0,0.0003
71,0.3766403981910543,0.3107156932715945,0.01318494084652734,0.9368674089068826,0.9525252525252526,0.9383838383838384,0.956060606060606,0.9434343434343434,0.9497474747474748,0.9454545454545455,0.9497474747474748,5.0,0.0003
72,0.37776131366911203,0.3101564432204011,0.013520973806912166,0.93459008097166,0.9388888888888889,0.9181818181818182,0.9565656565656566,0.9444444444444444,0.9505050505050505,0.9285353535353535,0.9505050505050505,5.0,0.0003
73,0.38870514126924366,0.31591183840021914,0.01455866079047674,0.9314271255060729,0.9393939393939394,0.9121212121212121,0.9555555555555556,0.9424242424242424,0.948989898989899,0.9257575757575758,0.948989898989899,5.0,0.0003
74,0.3801004531895101,0.306122730437078,0.01479554466562477,0.9366143724696356,0.953030303030303,0.9414141414141414,0.956060606060606,0.9434343434343434,0.9497474747474748,0.9472222222222222,0.9497474747474748,5.0,0.0003
75,0.37964013249043993,0.3033812805587946,0.015251770626845122,0.9383856275303644,0.9505050505050505,0.9313131313131313,0.9565656565656566,0.9434343434343434,0.95,0.9409090909090909,0.95,5.0,0.0003
76,0.3682754783012606,0.29949154086441165,0.013756787354620395,0.9396508097165992,0.9565656565656566,0.9444444444444444,0.9575757575757575,0.9454545454545454,0.9515151515151514,0.9505050505050505,0.9515151515151514,5.0,0.0003
77,0.3704305436567739,0.29377240425179363,0.015331627674025992,0.9421811740890689,0.9611111111111111,0.9484848484848485,0.9595959595959596,0.9474747474747475,0.9547979797979798,0.9547979797979798,0.9535353535353535,5.0,0.0003
78,0.3476521492245709,0.28542786432422607,0.01244485683971957,0.9455971659919028,0.9570707070707071,0.9434343434343434,0.9601010101010101,0.9474747474747475,0.9537878787878789,0.9502525252525252,0.9537878787878789,5.0,0.0003
79,0.36641667481617407,0.29318260482930947,0.014646813909796318,0.9444585020242915,0.9555555555555556,0.9444444444444444,0.9611111111111111,0.9494949494949495,0.9553030303030303,0.95,0.9553030303030303,5.0,0.0003
80,0.3863944391369337,0.2950551384373715,0.01826786004906018,0.9433198380566802,0.9555555555555556,0.9494949494949495,0.9616161616161616,0.9494949494949495,0.9555555555555555,0.9525252525252526,0.9555555555555555,5.0,0.0003
81,0.3619358160717767,0.2917087482296021,0.014045413727371888,0.9415485829959515,0.9570707070707071,0.9414141414141414,0.9626262626262626,0.9525252525252526,0.9575757575757575,0.9492424242424242,0.9575757575757575,5.0,0.0003
82,0.3560278054311691,0.2840825430294763,0.014389052176878837,0.9452176113360324,0.9565656565656566,0.9404040404040404,0.9621212121212122,0.9505050505050505,0.9563131313131313,0.9484848484848485,0.9563131313131313,5.0,0.0003
83,0.35700902204040574,0.2910945893902528,0.013182886457489003,0.9426872469635628,0.945959595959596,0.9242424242424242,0.9636363636363636,0.9525252525252526,0.9580808080808081,0.9351010101010101,0.9580808080808081,5.0,0.0003
84,0.3405160224630765,0.28207558677022754,0.011688087024565549,0.9486336032388664,0.9378787878787879,0.9272727272727272,0.9631313131313132,0.9515151515151515,0.9573232323232324,0.9325757575757576,0.9573232323232324,5.0,0.0003
85,0.3273619540669175,0.27765843332537754,0.009940704222502133,0.9435728744939271,0.9666666666666667,0.9545454545454546,0.9626262626262626,0.9505050505050505,0.9606060606060607,0.9606060606060607,0.9565656565656566,5.0,0.0003
86,0.3580741962561241,0.29213053886948326,0.01318873139908363,0.9431933198380567,0.9631313131313132,0.9505050505050505,0.9631313131313132,0.9515151515151515,0.9573232323232324,0.9568181818181818,0.9573232323232324,5.0,0.0003
87,0.3290102376870298,0.27496272886571616,0.010809501729089961,0.9488866396761133,0.9606060606060606,0.9464646464646465,0.9646464646464646,0.9535353535353536,0.9590909090909091,0.9535353535353535,0.9590909090909091,5.0,0.0003
88,0.3332799989202245,0.27632465819839525,0.011391068159484076,0.951163967611336,0.9641414141414142,0.9545454545454546,0.9646464646464646,0.9535353535353536,0.9593434343434344,0.9593434343434344,0.9590909090909091,5.0,0.0003
89,0.3108487947267077,0.2666106496745276,0.008847629004505897,0.9516700404858299,0.942929292929293,0.9272727272727272,0.9646464646464646,0.9535353535353536,0.9590909090909091,0.9351010101010101,0.9590909090909091,5.0,0.0003
90,0.3327635485030379,0.27552188800172767,0.011448332085897182,0.9493927125506073,0.9616161616161616,0.9555555555555556,0.9656565656565657,0.9545454545454546,0.9601010101010101,0.9585858585858587,0.9601010101010101,5.0,0.0003
91,0.3279648919699163,0.272929482493806,0.011007081958981327,0.9506578947368421,0.9616161616161616,0.9464646464646465,0.9661616161616161,0.9555555555555556,0.9608585858585859,0.954040404040404,0.9608585858585859,5.0,0.0003
92,0.3744786121101997,0.2850709983453094,0.017881522962176936,0.9453441295546559,0.9621212121212122,0.9484848484848485,0.9671717171717171,0.9575757575757575,0.9623737373737373,0.9553030303030303,0.9623737373737373,5.0,0.0003
93,0.31594853121259436,0.2654779196871437,0.010094122170698478,0.9544534412955465,0.954040404040404,0.9373737373737374,0.9661616161616161,0.9555555555555556,0.9608585858585859,0.9457070707070707,0.9608585858585859,5.0,0.0003
94,0.34042047531257275,0.27699826235471947,0.012684442803963806,0.9466093117408907,0.9601010101010101,0.9404040404040404,0.9666666666666667,0.9565656565656566,0.9616161616161616,0.9502525252525252,0.9616161616161616,5.0,0.0003
95,0.31052446136107814,0.2580331236365353,0.010498267777108819,0.9571103238866396,0.9545454545454546,0.9343434343434344,0.9666666666666667,0.9565656565656566,0.9616161616161616,0.9444444444444444,0.9616161616161616,5.0,0.0003
96,0.32320404444870193,0.2675870594225432,0.011123397018640728,0.9502783400809717,0.9494949494949495,0.9303030303030303,0.9671717171717171,0.9565656565656566,0.9618686868686869,0.9398989898989899,0.9618686868686869,5.0,0.0003
97,0.30083698052385077,0.25781969919137143,0.008603456199780929,0.9538208502024291,0.9611111111111111,0.9444444444444444,0.9686868686868687,0.9595959595959596,0.9641414141414142,0.9527777777777777,0.9641414141414142,5.0,0.0003
98,0.33458101471908663,0.26683057742080224,0.013550087334349861,0.9534412955465587,0.9575757575757575,0.9444444444444444,0.9686868686868687,0.9585858585858585,0.9636363636363636,0.951010101010101,0.9636363636363636,5.0,0.0003
99,0.3190170608551396,0.2688095350014536,0.010041504835115981,0.9526821862348178,0.9646464646464646,0.9515151515151515,0.9691919191919192,0.9595959595959596,0.9643939393939394,0.9580808080808081,0.9643939393939394,5.0,0.0003
100,0.29909676126381646,0.2525221514195083,0.00931492201437512,0.9610323886639676,0.9696969696969697,0.9606060606060606,0.9696969696969697,0.9606060606060606,0.9651515151515151,0.9651515151515151,0.9651515151515151,5.0,0.0003
101,0.3129744442247669,0.26056061298982336,0.010482766216242629,0.9538208502024291,0.9656565656565657,0.9545454545454546,0.9696969696969697,0.9606060606060606,0.9651515151515151,0.9601010101010101,0.9651515151515151,5.0,0.0003
102,0.2971956903635249,0.2552041403557125,0.008398310215153078,0.9558451417004049,0.9505050505050505,0.9444444444444444,0.9691919191919192,0.9606060606060606,0.9648989898989899,0.9474747474747475,0.9648989898989899,5.0,0.0003
103,0.3083073523363121,0.2551338904299717,0.010634692306383167,0.957742914979757,0.9666666666666667,0.9575757575757575,0.9702020202020202,0.9626262626262626,0.9664141414141414,0.9621212121212122,0.9664141414141414,5.0,0.0003
104,0.2997419953587567,0.25594247515626284,0.008759904068437565,0.9555921052631579,0.9671717171717171,0.9606060606060606,0.9712121212121212,0.9626262626262626,0.966919191919192,0.9638888888888888,0.966919191919192,5.0,0.0003
105,0.32533432863019257,0.26486439894326785,0.012093986032334716,0.9534412955465587,0.9656565656565657,0.9545454545454546,0.9712121212121212,0.9636363636363636,0.9674242424242424,0.9601010101010101,0.9674242424242424,5.0,0.0003
106,0.29362875651492765,0.2526598131729041,0.008193788885703242,0.9576163967611336,0.9681818181818181,0.9545454545454546,0.9712121212121212,0.9626262626262626,0.966919191919192,0.9613636363636364,0.966919191919192,5.0,0.0003
107,0.28921475934113566,0.24740487898168292,0.008361975858407289,0.9600202429149798,0.9661616161616161,0.9555555555555556,0.9717171717171718,0.9636363636363636,0.9676767676767677,0.9608585858585859,0.9676767676767677,5.0,0.0003
108,0.29704952994097583,0.248505862014979,0.009708733714580324,0.9603997975708503,0.9722222222222222,0.9595959595959596,0.9712121212121212,0.9626262626262626,0.966919191919192,0.9659090909090908,0.966919191919192,5.0,0.0003
109,0.2969484300869197,0.2486317629514918,0.00966333328460862,0.9617914979757085,0.9626262626262626,0.9494949494949495,0.9707070707070707,0.9616161616161616,0.9661616161616162,0.956060606060606,0.9661616161616162,5.0,0.0003
110,0.28787602043827537,0.24252168285219292,0.009070867513787653,0.9620445344129555,0.9712121212121212,0.9616161616161616,0.9707070707070707,0.9616161616161616,0.9664141414141414,0.9664141414141414,0.9661616161616162,5.0,0.0003
111,0.27138154962767475,0.23628686826962692,0.007018936308395864,0.9630566801619433,0.9631313131313132,0.9535353535353536,0.9707070707070707,0.9616161616161616,0.9661616161616162,0.9583333333333334,0.9661616161616162,5.0,0.0003
112,0.28113206913355393,0.2383672665005271,0.00855296046008264,0.9622975708502024,0.9611111111111111,0.9515151515151515,0.9707070707070707,0.9616161616161616,0.9661616161616162,0.9563131313131313,0.9661616161616162,5.0,0.0003
113,0.29733850779803656,0.2441409645292923,0.010639508662142074,0.9631831983805668,0.9696969696969697,0.9606060606060606,0.9722222222222222,0.9646464646464646,0.9684343434343434,0.9651515151515151,0.9684343434343434,5.0,0.0003
114,0.2909817728195113,0.24096706032994306,0.010002942466123132,0.9617914979757085,0.9717171717171718,0.9616161616161616,0.9717171717171718,0.9636363636363636,0.9676767676767677,0.9666666666666667,0.9676767676767677,5.0,0.0003
115,0.2903438889183979,0.24340750301173825,0.009387277210544014,0.9603997975708503,0.9707070707070707,0.9565656565656566,0.9722222222222222,0.9646464646464646,0.9684343434343434,0.9636363636363636,0.9684343434343434,5.0,0.0003
116,0.2722196332838854,0.2338423277081748,0.0076754611321890615,0.9665991902834008,0.9717171717171718,0.9626262626262626,0.9732323232323232,0.9646464646464646,0.968939393939394,0.9671717171717171,0.968939393939394,5.0,0.0003
117,0.28675638627909456,0.238408041265812,0.009669669131432745,0.9645748987854251,0.9707070707070707,0.9555555555555556,0.9742424242424242,0.9666666666666667,0.9704545454545455,0.9631313131313132,0.9704545454545455,5.0,0.0003
118,0.27910204617842005,0.23338911661252318,0.009142585965046348,0.9634362348178138,0.9712121212121212,0.9616161616161616,0.9732323232323232,0.9646464646464646,0.968939393939394,0.9664141414141414,0.968939393939394,5.0,0.0003
119,0.27886321458980623,0.23957949020119332,0.007856744894561857,0.9610323886639676,0.9555555555555556,0.9323232323232323,0.9727272727272728,0.9646464646464646,0.9686868686868687,0.943939393939394,0.9686868686868687,5.0,0.0003
120,0.2863030285849745,0.23767954629925098,0.009724696337756033,0.9630566801619433,0.9631313131313132,0.9484848484848485,0.9747474747474747,0.9676767676767677,0.9712121212121212,0.9558080808080809,0.9712121212121212,5.0,0.0003
