epoch,train_loss,train_acc,val_acc,ema_val_acc,selected_val_acc,lr
1,1.6263961413497423,0.3651174539025006,0.4671717171717172,0.35909090909090907,0.4671717171717172,0.0003
2,1.3802470906752171,0.46387976761808536,0.5116161616161616,0.42474747474747476,0.5116161616161616,0.0003
3,1.2871365727243715,0.5191967668603182,0.5126262626262627,0.4782828282828283,0.5126262626262627,0.0003
4,1.2390632358395894,0.5650416771912099,0.6252525252525253,0.5414141414141415,0.6252525252525253,0.0003
5,1.1702111876953367,0.6052033341752968,0.6454545454545455,0.5969696969696969,0.6454545454545455,0.0003
6,1.1345214661578693,0.6348825460974994,0.6661616161616162,0.6227272727272727,0.6661616161616162,0.0003
7,1.0916946253471826,0.6713816620358677,0.6676767676767676,0.6651515151515152,0.6676767676767676,0.0003
8,1.049122073488363,0.7005556958827986,0.7494949494949495,0.697979797979798,0.7494949494949495,0.0003
9,1.0056183847943831,0.7317504420308159,0.7388888888888889,0.7272727272727273,0.7388888888888889,0.0003
10,0.9594450877392705,0.757640818388482,0.796969696969697,0.7575757575757576,0.796969696969697,0.0003
11,0.9277294884127901,0.7784794139934327,0.7808080808080808,0.7853535353535354,0.7853535353535354,0.0003
12,0.8869395497532377,0.800833543824198,0.7898989898989899,0.8085858585858586,0.8085858585858586,0.0003
13,0.8573954207603905,0.8196514271280626,0.8287878787878787,0.8449494949494949,0.8449494949494949,0.0003
14,0.8289717518039712,0.8353119474614802,0.7898989898989899,0.8621212121212121,0.8621212121212121,0.0003
15,0.8172742858562966,0.8433947966658247,0.8631313131313131,0.8782828282828283,0.8782828282828283,0.0003
16,0.8139144709146995,0.8428896185905532,0.8575757575757575,0.8853535353535353,0.8853535353535353,0.0003
17,0.7929026029061175,0.8575397827734277,0.8752525252525253,0.8888888888888888,0.8888888888888888,0.0003
18,0.7846712625276624,0.8557716595099772,0.8676767676767677,0.8954545454545455,0.8954545454545455,0.0003
19,0.7645506806733723,0.870042940136398,0.8893939393939394,0.9005050505050505,0.9005050505050505,0.0003
20,0.7506360367380871,0.8752210154079313,0.8858585858585859,0.906060606060606,0.906060606060606,0.0003
21,0.7392480980570071,0.8859560495074513,0.8883838383838384,0.9136363636363637,0.9136363636363637,0.0003
22,0.7391599216344351,0.883177570093458,0.8797979797979798,0.9171717171717172,0.9171717171717172,0.0003
23,0.7297476968340092,0.8884819398838091,0.8868686868686869,0.9176767676767676,0.9176767676767676,0.0003
24,0.7181675403700479,0.8877241727709018,0.908080808080808,0.9202020202020202,0.9202020202020202,0.0003
25,0.726794046776317,0.8892397069967164,0.9186868686868687,0.9202020202020202,0.9202020202020202,0.0003
26,0.7162732799476552,0.891765597373074,0.9222222222222223,0.9227272727272727,0.9227272727272727,0.0003
27,0.7038992275099286,0.9018691588785047,0.9161616161616162,0.9232323232323232,0.9232323232323232,0.0003
28,0.6918917123823944,0.9012376862844153,0.9146464646464646,0.9257575757575758,0.9257575757575758,0.0003
29,0.6934557633136191,0.9007325082091437,0.9015151515151515,0.9282828282828283,0.9282828282828283,0.0003
30,0.6924284155485033,0.9050265218489517,0.8707070707070707,0.9282828282828283,0.9282828282828283,0.0003
31,0.6888239336724412,0.9061631725183127,0.902020202020202,0.9282828282828283,0.9282828282828283,0.0003
32,0.6770885861501094,0.915508966910836,0.8924242424242425,0.9333333333333333,0.9333333333333333,0.0003
33,0.6692021809975648,0.9148774943167467,0.9282828282828283,0.9348484848484848,0.9348484848484848,0.0003
34,0.6732183679482888,0.9161404395049255,0.9222222222222223,0.9358585858585858,0.9358585858585858,0.0003
35,0.6685087154778184,0.9180348572871937,0.9,0.9388888888888889,0.9388888888888889,0.0003
36,0.6565067556416877,0.921065925738823,0.9424242424242424,0.9404040404040404,0.9424242424242424,0.0003
37,0.6692775155775894,0.9157615559484719,0.9308080808080809,0.942929292929293,0.942929292929293,0.0003
38,0.6573487377491947,0.9218236928517303,0.8924242424242425,0.9414141414141414,0.9414141414141414,0.0003
39,0.6531267693832264,0.9219499873705481,0.9358585858585858,0.9424242424242424,0.9424242424242424,0.0003
40,0.6346545889841905,0.9310431927254357,0.9232323232323232,0.9419191919191919,0.9419191919191919,0.0003
41,0.6503541564272943,0.9232129325587269,0.9176767676767676,0.944949494949495,0.944949494949495,0.0003
42,0.641207365096594,0.9283910078302602,0.9333333333333333,0.947979797979798,0.947979797979798,0.0003
43,0.6367922165563052,0.9316746653195251,0.9303030303030303,0.9489898989898989,0.9489898989898989,0.0003
44,0.6354396634705292,0.9321798433947966,0.943939393939394,0.947979797979798,0.947979797979798,0.0003
45,0.6369479913758521,0.9325587269512503,0.9156565656565656,0.9489898989898989,0.9489898989898989,0.0003
46,0.6332148418308479,0.9312957817630715,0.9353535353535354,0.951010101010101,0.951010101010101,0.0003
47,0.630622236708795,0.9366001515534226,0.9444444444444444,0.952020202020202,0.952020202020202,0.0003
48,0.6284281892829484,0.9320535488759788,0.9212121212121213,0.9535353535353536,0.9535353535353536,0.0003
49,0.6244055740939876,0.939378630967416,0.9348484848484848,0.9555555555555556,0.9555555555555556,0.0003
50,0.6214181531646933,0.9369790351098762,0.9363636363636364,0.9545454545454546,0.9545454545454546,0.0003
51,0.6208162754435346,0.9369790351098762,0.9505050505050505,0.9570707070707071,0.9570707070707071,0.0003
52,0.613748747069717,0.9416519323061379,0.9545454545454546,0.9580808080808081,0.9580808080808081,0.0003
53,0.6194758562765871,0.9395049254862339,0.9474747474747475,0.9570707070707071,0.9570707070707071,0.0003
54,0.6052109196078268,0.9432937610507705,0.9505050505050505,0.9575757575757575,0.9575757575757575,0.0003
55,0.6154135613015096,0.9386208638545087,0.9282828282828283,0.9595959595959596,0.9595959595959596,0.0003
56,0.6066362252437758,0.9451881788330386,0.95,0.9611111111111111,0.9611111111111111,0.0003
57,0.6055276502892055,0.9440515281636777,0.946969696969697,0.9616161616161616,0.9616161616161616,0.0003
58,0.6081148881176319,0.9410204597120485,0.9404040404040404,0.9606060606060606,0.9606060606060606,0.0003
59,0.6026441094308648,0.9468300075776711,0.9621212121212122,0.9616161616161616,0.9621212121212122,0.0003
