"timestamp","algorithm","model_variant","seed","output_dir","best_epoch","selected_val_acc","val_acc","val_worst_env_acc","test_acc_selected","test_acc_overall","test_acc_worst_env","checkpoint_paths"
"2026-03-21T15:05:07.957757+00:00","irm","baseline","42","experiments/irm_dgv2/stage_a/a2_irm","123","0.9765151515151516","0.9803030303030303","0.9727272727272728","0.46615477874318045","0.46615477874318045","0.46615477874318045","{""selected"": ""experiments/irm_dgv2/stage_a/a2_irm/best_model.pt"", ""overall"": ""experiments/irm_dgv2/stage_a/a2_irm/best_overall_model.pt"", ""worst_env"": ""experiments/irm_dgv2/stage_a/a2_irm/best_worst_env_model.pt""}"
"2026-03-21T15:58:38.217181+00:00","erm","baseline","42","experiments/irm_dgv2/stage_a/a2_erm","98","0.9787878787878788","0.9787878787878788","","0.4184683774499899","0.4184683774499899","","{""selected"": ""experiments/irm_dgv2/stage_a/a2_erm/best_model.pt"", ""overall"": null, ""worst_env"": null}"
"2026-03-21T21:47:13.558292+00:00","irm","baseline","42","experiments/irm_dgv2/stage_a/a7_irm","131","0.9795454545454545","0.9813131313131314","0.9777777777777777","0.46474035158617905","0.46837744998989694","0.46474035158617905","{""selected"": ""experiments/irm_dgv2/stage_a/a7_irm/best_model.pt"", ""overall"": ""experiments/irm_dgv2/stage_a/a7_irm/best_overall_model.pt"", ""worst_env"": ""experiments/irm_dgv2/stage_a/a7_irm/best_worst_env_model.pt""}"
"2026-03-21T22:33:32.155893+00:00","erm","baseline","42","experiments/irm_dgv2/stage_a/a7_erm","121","0.9813131313131314","0.9813131313131314","","0.3984643362295413","0.3984643362295413","","{""selected"": ""experiments/irm_dgv2/stage_a/a7_erm/best_model.pt"", ""overall"": null, ""worst_env"": null}"
